run_name,family,config_label,rank,subset_k,subset_k_tail,layer,positions,top1_agreement,top10_overlap
lora_subset_topk_r16_k256,lora_topk,LoRA top-k r16 k256,16,256,,11,131072,0.8677978515625,0.8310241899453104
lora_subset_topk_r16_k512,lora_topk,LoRA top-k r16 k512,16,512,,0,131072,0.175079345703125,0.0771881117252633
lora_subset_topk_r16_k512,lora_topk,LoRA top-k r16 k512,16,512,,1,131072,0.42395782470703125,0.3982315128669143
lora_subset_topk_r16_k512,lora_topk,LoRA top-k r16 k512,16,512,,2,131072,0.46776580810546875,0.44367523794062436
lora_subset_topk_r16_k512,lora_topk,LoRA top-k r16 k512,16,512,,3,131072,0.46540069580078125,0.45596924633719027
lora_subset_topk_r16_k512,lora_topk,LoRA top-k r16 k512,16,512,,4,131072,0.48978424072265625,0.4968902631662786
lora_subset_topk_r16_k512,lora_topk,LoRA top-k r16 k512,16,512,,5,131072,0.50201416015625,0.5068992676679045
lora_subset_topk_r16_k512,lora_topk,LoRA top-k r16 k512,16,512,,6,131072,0.5566635131835938,0.5395210396964103
lora_subset_topk_r16_k512,lora_topk,LoRA top-k r16 k512,16,512,,7,131072,0.6017532348632812,0.5680275037884712
lora_subset_topk_r16_k512,lora_topk,LoRA top-k r16 k512,16,512,,8,131072,0.6913375854492188,0.6396507294848561
lora_subset_topk_r16_k512,lora_topk,LoRA top-k r16 k512,16,512,,9,131072,0.7427902221679688,0.6958808996714652
lora_subset_topk_r16_k512,lora_topk,LoRA top-k r16 k512,16,512,,10,131072,0.8142776489257812,0.7764717279933393
lora_subset_topk_r16_k512,lora_topk,LoRA top-k r16 k512,16,512,,11,131072,0.8717269897460938,0.8376014875248075
lora_subset_topk_r16_k768,lora_topk,LoRA top-k r16 k768,16,768,,0,131072,0.21555328369140625,0.13219681073678657
lora_subset_topk_r16_k768,lora_topk,LoRA top-k r16 k768,16,768,,1,131072,0.47853851318359375,0.46694031287916005
lora_subset_topk_r16_k768,lora_topk,LoRA top-k r16 k768,16,768,,2,131072,0.49908447265625,0.4924507196992636
lora_subset_topk_r16_k768,lora_topk,LoRA top-k r16 k768,16,768,,3,131072,0.48529052734375,0.5006828387267888
lora_subset_topk_r16_k768,lora_topk,LoRA top-k r16 k768,16,768,,4,131072,0.49739837646484375,0.5224739138502628
lora_subset_topk_r16_k768,lora_topk,LoRA top-k r16 k768,16,768,,5,131072,0.5077667236328125,0.5311248884536326
lora_subset_topk_r16_k768,lora_topk,LoRA top-k r16 k768,16,768,,6,131072,0.5616683959960938,0.5534652804490179
lora_subset_topk_r16_k768,lora_topk,LoRA top-k r16 k768,16,768,,7,131072,0.6043243408203125,0.5801818934269249
lora_subset_topk_r16_k768,lora_topk,LoRA top-k r16 k768,16,768,,8,131072,0.6931076049804688,0.6466919034719467
lora_subset_topk_r16_k768,lora_topk,LoRA top-k r16 k768,16,768,,9,131072,0.7440032958984375,0.7010872000828385
lora_subset_topk_r16_k768,lora_topk,LoRA top-k r16 k768,16,768,,10,131072,0.8115615844726562,0.7775581520982087
lora_subset_topk_r16_k768,lora_topk,LoRA top-k r16 k768,16,768,,11,131072,0.8722152709960938,0.8393593057990074
lora_subset_topk_r16_k1024,lora_topk,LoRA top-k r16 k1024,16,1024,,0,131072,0.34148406982421875,0.2994697601534426
lora_subset_topk_r16_k1024,lora_topk,LoRA top-k r16 k1024,16,1024,,1,131072,0.48023223876953125,0.471054082037881
lora_subset_topk_r16_k1024,lora_topk,LoRA top-k r16 k1024,16,1024,,2,131072,0.506622314453125,0.4938598701264709
lora_subset_topk_r16_k1024,lora_topk,LoRA top-k r16 k1024,16,1024,,3,131072,0.49668121337890625,0.5044075092300773
lora_subset_topk_r16_k1024,lora_topk,LoRA top-k r16 k1024,16,1024,,4,131072,0.49959564208984375,0.5126358109991997
lora_subset_topk_r16_k1024,lora_topk,LoRA top-k r16 k1024,16,1024,,5,131072,0.5106430053710938,0.5276573218870908
lora_subset_topk_r16_k1024,lora_topk,LoRA top-k r16 k1024,16,1024,,6,131072,0.5612945556640625,0.5528854420408607
lora_subset_topk_r16_k1024,lora_topk,LoRA top-k r16 k1024,16,1024,,7,131072,0.6038665771484375,0.5804802030324936
lora_subset_topk_r16_k1024,lora_topk,LoRA top-k r16 k1024,16,1024,,8,131072,0.6955642700195312,0.6473358208313584
lora_subset_topk_r16_k1024,lora_topk,LoRA top-k r16 k1024,16,1024,,9,131072,0.74420166015625,0.7003364637494087
lora_subset_topk_r16_k1024,lora_topk,LoRA top-k r16 k1024,16,1024,,10,131072,0.8119049072265625,0.7761169588193297
lora_subset_topk_r16_k1024,lora_topk,LoRA top-k r16 k1024,16,1024,,11,131072,0.8711166381835938,0.8382484656758606
lora_subset_head_is_r16_k256_tail256,lora_head_is,LoRA head+IS r16 256+256,16,256,256,0,131072,0.46031951904296875,0.5625938505399972
lora_subset_head_is_r16_k256_tail256,lora_head_is,LoRA head+IS r16 256+256,16,256,256,1,131072,0.505523681640625,0.5418922523967922
lora_subset_head_is_r16_k256_tail256,lora_head_is,LoRA head+IS r16 256+256,16,256,256,2,131072,0.5036773681640625,0.5357185474131256
lora_subset_head_is_r16_k256_tail256,lora_head_is,LoRA head+IS r16 256+256,16,256,256,3,131072,0.49315643310546875,0.5339408956933767
lora_subset_head_is_r16_k256_tail256,lora_head_is,LoRA head+IS r16 256+256,16,256,256,4,131072,0.48610687255859375,0.5295959555078298
lora_subset_head_is_r16_k256_tail256,lora_head_is,LoRA head+IS r16 256+256,16,256,256,5,131072,0.49410247802734375,0.5298675573430955
lora_subset_head_is_r16_k256_tail256,lora_head_is,LoRA head+IS r16 256+256,16,256,256,6,131072,0.5302658081054688,0.5369216992985457
lora_subset_head_is_r16_k256_tail256,lora_head_is,LoRA head+IS r16 256+256,16,256,256,7,131072,0.5651321411132812,0.5590637261047959
lora_subset_head_is_r16_k256_tail256,lora_head_is,LoRA head+IS r16 256+256,16,256,256,8,131072,0.6404953002929688,0.6020584204234183
lora_subset_head_is_r16_k256_tail256,lora_head_is,LoRA head+IS r16 256+256,16,256,256,9,131072,0.6797332763671875,0.6417343271896243
lora_subset_head_is_r16_k256_tail256,lora_head_is,LoRA head+IS r16 256+256,16,256,256,10,131072,0.7323989868164062,0.688018808607012
lora_subset_head_is_r16_k256_tail256,lora_head_is,LoRA head+IS r16 256+256,16,256,256,11,131072,0.7774658203125,0.7264007683843374
lora_subset_head_is_r16_k512_tail512,lora_head_is,LoRA head+IS r16 512+512,16,512,512,0,131072,0.51275634765625,0.5538208067882806
lora_subset_head_is_r16_k512_tail512,lora_head_is,LoRA head+IS r16 512+512,16,512,512,1,131072,0.479949951171875,0.5295661981217563
lora_subset_head_is_r16_k512_tail512,lora_head_is,LoRA head+IS r16 512+512,16,512,512,2,131072,0.48384857177734375,0.5302032544277608
lora_subset_head_is_r16_k512_tail512,lora_head_is,LoRA head+IS r16 512+512,16,512,512,3,131072,0.48073577880859375,0.5299507153686136
lora_subset_head_is_r16_k512_tail512,lora_head_is,LoRA head+IS r16 512+512,16,512,512,4,131072,0.4736175537109375,0.5281044102739543
lora_subset_head_is_r16_k512_tail512,lora_head_is,LoRA head+IS r16 512+512,16,512,512,5,131072,0.48577880859375,0.530960853677243
lora_subset_head_is_r16_k512_tail512,lora_head_is,LoRA head+IS r16 512+512,16,512,512,6,131072,0.5252761840820312,0.5399238662794232
lora_subset_head_is_r16_k512_tail512,lora_head_is,LoRA head+IS r16 512+512,16,512,512,7,131072,0.5612869262695312,0.5586059645283967
lora_subset_head_is_r16_k512_tail512,lora_head_is,LoRA head+IS r16 512+512,16,512,512,8,131072,0.63897705078125,0.6011093216948211
lora_subset_head_is_r16_k512_tail512,lora_head_is,LoRA head+IS r16 512+512,16,512,512,9,131072,0.67987060546875,0.6404197728261352
lora_subset_head_is_r16_k512_tail512,lora_head_is,LoRA head+IS r16 512+512,16,512,512,10,131072,0.7416839599609375,0.6984108053147793
lora_subset_head_is_r16_k512_tail512,lora_head_is,LoRA head+IS r16 512+512,16,512,512,11,131072,0.7913436889648438,0.745861828327179
lora_subset_head_is_r16_k512_tail1024,lora_head_is,LoRA head+IS r16 512+1024,16,512,1024,0,131072,0.47171783447265625,0.5489196865819395
lora_subset_head_is_r16_k512_tail1024,lora_head_is,LoRA head+IS r16 512+1024,16,512,1024,1,131072,0.5080642700195312,0.5508880689740181
lora_subset_head_is_r16_k512_tail1024,lora_head_is,LoRA head+IS r16 512+1024,16,512,1024,2,131072,0.506622314453125,0.5452888568397611
lora_subset_head_is_r16_k512_tail1024,lora_head_is,LoRA head+IS r16 512+1024,16,512,1024,3,131072,0.5004119873046875,0.5461517402436584
lora_subset_head_is_r16_k512_tail1024,lora_head_is,LoRA head+IS r16 512+1024,16,512,1024,4,131072,0.4978485107421875,0.5402725259773433
lora_subset_head_is_r16_k512_tail1024,lora_head_is,LoRA head+IS r16 512+1024,16,512,1024,5,131072,0.5078659057617188,0.5448326161131263
lora_subset_head_is_r16_k512_tail1024,lora_head_is,LoRA head+IS r16 512+1024,16,512,1024,6,131072,0.5461959838867188,0.555440527619794
lora_subset_head_is_r16_k512_tail1024,lora_head_is,LoRA head+IS r16 512+1024,16,512,1024,7,131072,0.5773239135742188,0.5721275424584746
lora_subset_head_is_r16_k512_tail1024,lora_head_is,LoRA head+IS r16 512+1024,16,512,1024,8,131072,0.6575851440429688,0.6205162107944489
lora_subset_head_is_r16_k512_tail1024,lora_head_is,LoRA head+IS r16 512+1024,16,512,1024,9,131072,0.6998138427734375,0.6631080736406147
lora_subset_head_is_r16_k512_tail1024,lora_head_is,LoRA head+IS r16 512+1024,16,512,1024,10,131072,0.75799560546875,0.7151321535930037
lora_subset_head_is_r16_k512_tail1024,lora_head_is,LoRA head+IS r16 512+1024,16,512,1024,11,131072,0.8064727783203125,0.7587982290424407
lora_subset_head_is_r16_k768_tail768,lora_head_is,LoRA head+IS r16 768+768,16,768,768,0,131072,0.441131591796875,0.5349029602948576
lora_subset_head_is_r16_k768_tail768,lora_head_is,LoRA head+IS r16 768+768,16,768,768,1,131072,0.49904632568359375,0.542613985715434
lora_subset_head_is_r16_k768_tail768,lora_head_is,LoRA head+IS r16 768+768,16,768,768,2,131072,0.49840545654296875,0.5401084998156875
lora_subset_head_is_r16_k768_tail768,lora_head_is,LoRA head+IS r16 768+768,16,768,768,3,131072,0.49078369140625,0.5383224522229284
lora_subset_head_is_r16_k768_tail768,lora_head_is,LoRA head+IS r16 768+768,16,768,768,4,131072,0.4904327392578125,0.5347297734115273
lora_subset_head_is_r16_k768_tail768,lora_head_is,LoRA head+IS r16 768+768,16,768,768,5,131072,0.5012741088867188,0.5378059465438128
lora_subset_head_is_r16_k768_tail768,lora_head_is,LoRA head+IS r16 768+768,16,768,768,6,131072,0.5405654907226562,0.551406865241006
lora_subset_head_is_r16_k768_tail768,lora_head_is,LoRA head+IS r16 768+768,16,768,768,7,131072,0.5772628784179688,0.5708450437523425
lora_subset_head_is_r16_k768_tail768,lora_head_is,LoRA head+IS r16 768+768,16,768,768,8,131072,0.6604232788085938,0.6206146324984729
lora_subset_head_is_r16_k768_tail768,lora_head_is,LoRA head+IS r16 768+768,16,768,768,9,131072,0.70135498046875,0.6639740085229278
lora_subset_head_is_r16_k768_tail768,lora_head_is,LoRA head+IS r16 768+768,16,768,768,10,131072,0.7508010864257812,0.7120407205075026
lora_subset_head_is_r16_k768_tail768,lora_head_is,LoRA head+IS r16 768+768,16,768,768,11,131072,0.8054656982421875,0.7592842215672135
lora_subset_head_is_r16_k1024_tail512,lora_head_is,LoRA head+IS r16 1024+512,16,1024,512,0,131072,0.4387969970703125,0.5290245085489005
lora_subset_head_is_r16_k1024_tail512,lora_head_is,LoRA head+IS r16 1024+512,16,1024,512,1,131072,0.495330810546875,0.5390884482767433
lora_subset_head_is_r16_k1024_tail512,lora_head_is,LoRA head+IS r16 1024+512,16,1024,512,2,131072,0.496826171875,0.5412460397928953
lora_subset_head_is_r16_k1024_tail512,lora_head_is,LoRA head+IS r16 1024+512,16,1024,512,3,131072,0.48606109619140625,0.5407203778158873
lora_subset_head_is_r16_k1024_tail512,lora_head_is,LoRA head+IS r16 1024+512,16,1024,512,4,131072,0.483367919921875,0.5359550553839654
lora_subset_head_is_r16_k1024_tail512,lora_head_is,LoRA head+IS r16 1024+512,16,1024,512,5,131072,0.48958587646484375,0.5368850771337748
lora_subset_head_is_r16_k1024_tail512,lora_head_is,LoRA head+IS r16 1024+512,16,1024,512,6,131072,0.5380020141601562,0.5508575509302318
lora_subset_head_is_r16_k1024_tail512,lora_head_is,LoRA head+IS r16 1024+512,16,1024,512,7,131072,0.5718154907226562,0.5684021059423685
lora_subset_head_is_r16_k1024_tail512,lora_head_is,LoRA head+IS r16 1024+512,16,1024,512,8,131072,0.6535491943359375,0.6167762796394527
lora_subset_head_is_r16_k1024_tail512,lora_head_is,LoRA head+IS r16 1024+512,16,1024,512,9,131072,0.6933441162109375,0.6588165364228189
lora_subset_head_is_r16_k1024_tail512,lora_head_is,LoRA head+IS r16 1024+512,16,1024,512,10,131072,0.7537155151367188,0.7146179284900427
lora_subset_head_is_r16_k1024_tail512,lora_head_is,LoRA head+IS r16 1024+512,16,1024,512,11,131072,0.80694580078125,0.7602028017863631
lora_subset_head_is_r16_k1024_tail1024,lora_head_is,LoRA head+IS r16 1024+1024,16,1024,1024,0,131072,0.430908203125,0.5371360855642706
lora_subset_head_is_r16_k1024_tail1024,lora_head_is,LoRA head+IS r16 1024+1024,16,1024,1024,1,131072,0.489532470703125,0.5306610164698213
lora_subset_head_is_r16_k1024_tail1024,lora_head_is,LoRA head+IS r16 1024+1024,16,1024,1024,2,131072,0.49675750732421875,0.5355644279625267
lora_subset_head_is_r16_k1024_tail1024,lora_head_is,LoRA head+IS r16 1024+1024,16,1024,1024,3,131072,0.4859771728515625,0.5377586402464658
lora_subset_head_is_r16_k1024_tail1024,lora_head_is,LoRA head+IS r16 1024+1024,16,1024,1024,4,131072,0.4879608154296875,0.537027747835964
lora_subset_head_is_r16_k1024_tail1024,lora_head_is,LoRA head+IS r16 1024+1024,16,1024,1024,5,131072,0.5001068115234375,0.5388267589733005
lora_subset_head_is_r16_k1024_tail1024,lora_head_is,LoRA head+IS r16 1024+1024,16,1024,1024,6,131072,0.5446090698242188,0.5581436234060675
lora_subset_head_is_r16_k1024_tail1024,lora_head_is,LoRA head+IS r16 1024+1024,16,1024,1024,7,131072,0.5815505981445312,0.578434756025672
lora_subset_head_is_r16_k1024_tail1024,lora_head_is,LoRA head+IS r16 1024+1024,16,1024,1024,8,131072,0.654998779296875,0.6240646461956203
lora_subset_head_is_r16_k1024_tail1024,lora_head_is,LoRA head+IS r16 1024+1024,16,1024,1024,9,131072,0.6995849609375,0.6674194452352822
lora_subset_head_is_r16_k1024_tail1024,lora_head_is,LoRA head+IS r16 1024+1024,16,1024,1024,10,131072,0.7560501098632812,0.7163612484000623
lora_subset_head_is_r16_k1024_tail1024,lora_head_is,LoRA head+IS r16 1024+1024,16,1024,1024,11,131072,0.8057479858398438,0.7591194263659418
lora_kl_r32,lora_full,LoRA full-KL r32,32,,,0,131072,0.531402587890625,0.5947387763299048
lora_kl_r32,lora_full,LoRA full-KL r32,32,,,1,131072,0.5744552612304688,0.614478309173137
lora_kl_r32,lora_full,LoRA full-KL r32,32,,,2,131072,0.5749053955078125,0.6101303161121905
lora_kl_r32,lora_full,LoRA full-KL r32,32,,,3,131072,0.5665283203125,0.6027488755062222
lora_kl_r32,lora_full,LoRA full-KL r32,32,,,4,131072,0.5608367919921875,0.6053840699605644
lora_kl_r32,lora_full,LoRA full-KL r32,32,,,5,131072,0.5734786987304688,0.6068855333141983
lora_kl_r32,lora_full,LoRA full-KL r32,32,,,6,131072,0.6209030151367188,0.6231201249174774
lora_kl_r32,lora_full,LoRA full-KL r32,32,,,7,131072,0.6591720581054688,0.6446632514707744
lora_kl_r32,lora_full,LoRA full-KL r32,32,,,8,131072,0.7265243530273438,0.6889183139428496
lora_kl_r32,lora_full,LoRA full-KL r32,32,,,9,131072,0.7677459716796875,0.7301231515593827
lora_kl_r32,lora_full,LoRA full-KL r32,32,,,10,131072,0.8275909423828125,0.7924713320098817
lora_kl_r32,lora_full,LoRA full-KL r32,32,,,11,131072,0.8776168823242188,0.8461532834917307
lora_subset_topk_r32_k256,lora_topk,LoRA top-k r32 k256,32,256,,0,131072,0.0805206298828125,0.04617538534512278
lora_subset_topk_r32_k256,lora_topk,LoRA top-k r32 k256,32,256,,1,131072,0.3997650146484375,0.3453376826364547
lora_subset_topk_r32_k256,lora_topk,LoRA top-k r32 k256,32,256,,2,131072,0.44101715087890625,0.3934181269723922
lora_subset_topk_r32_k256,lora_topk,LoRA top-k r32 k256,32,256,,3,131072,0.46026611328125,0.41323242895305157
lora_subset_topk_r32_k256,lora_topk,LoRA top-k r32 k256,32,256,,4,131072,0.49480438232421875,0.4603591987397522
lora_subset_topk_r32_k256,lora_topk,LoRA top-k r32 k256,32,256,,5,131072,0.517547607421875,0.47843933943659067
lora_subset_topk_r32_k256,lora_topk,LoRA top-k r32 k256,32,256,,6,131072,0.5817413330078125,0.5396957453340292
lora_subset_topk_r32_k256,lora_topk,LoRA top-k r32 k256,32,256,,7,131072,0.6397705078125,0.5789764504879713
lora_subset_topk_r32_k256,lora_topk,LoRA top-k r32 k256,32,256,,8,131072,0.7159194946289062,0.6480659614317119
lora_subset_topk_r32_k256,lora_topk,LoRA top-k r32 k256,32,256,,9,131072,0.76043701171875,0.7039337260648608
lora_subset_topk_r32_k256,lora_topk,LoRA top-k r32 k256,32,256,,10,131072,0.8238296508789062,0.7802108926698565
lora_subset_topk_r32_k256,lora_topk,LoRA top-k r32 k256,32,256,,11,131072,0.8766403198242188,0.8415977712720633
lora_subset_topk_r32_k512,lora_topk,LoRA top-k r32 k512,32,512,,0,131072,0.300048828125,0.20640030351933092
lora_subset_topk_r32_k512,lora_topk,LoRA top-k r32 k512,32,512,,1,131072,0.48370361328125,0.4427772592753172
lora_subset_topk_r32_k512,lora_topk,LoRA top-k r32 k512,32,512,,2,131072,0.5175323486328125,0.4782051125075668
lora_subset_topk_r32_k512,lora_topk,LoRA top-k r32 k512,32,512,,3,131072,0.5126571655273438,0.49608002160675824
lora_subset_topk_r32_k512,lora_topk,LoRA top-k r32 k512,32,512,,4,131072,0.5236129760742188,0.5222152783535421
lora_subset_topk_r32_k512,lora_topk,LoRA top-k r32 k512,32,512,,5,131072,0.5355682373046875,0.5299987841863185
lora_subset_topk_r32_k512,lora_topk,LoRA top-k r32 k512,32,512,,6,131072,0.60504150390625,0.5760627840645611
lora_subset_topk_r32_k512,lora_topk,LoRA top-k r32 k512,32,512,,7,131072,0.6533279418945312,0.6081695654429495
lora_subset_topk_r32_k512,lora_topk,LoRA top-k r32 k512,32,512,,8,131072,0.7272262573242188,0.6694763274863362
lora_subset_topk_r32_k512,lora_topk,LoRA top-k r32 k512,32,512,,9,131072,0.7686614990234375,0.7192405867390335
lora_subset_topk_r32_k512,lora_topk,LoRA top-k r32 k512,32,512,,10,131072,0.8296051025390625,0.7890968467108905
lora_subset_topk_r32_k512,lora_topk,LoRA top-k r32 k512,32,512,,11,131072,0.878021240234375,0.8444191184826195
lora_subset_topk_r32_k768,lora_topk,LoRA top-k r32 k768,32,768,,0,131072,0.327423095703125,0.26571884541772306
lora_subset_topk_r32_k768,lora_topk,LoRA top-k r32 k768,32,768,,1,131072,0.5102081298828125,0.4909858808387071
lora_subset_topk_r32_k768,lora_topk,LoRA top-k r32 k768,32,768,,2,131072,0.5500869750976562,0.5300193871371448
lora_subset_topk_r32_k768,lora_topk,LoRA top-k r32 k768,32,768,,3,131072,0.5456466674804688,0.5396324219182134
lora_subset_topk_r32_k768,lora_topk,LoRA top-k r32 k768,32,768,,4,131072,0.5460052490234375,0.5575340334326029
lora_subset_topk_r32_k768,lora_topk,LoRA top-k r32 k768,32,768,,5,131072,0.5620269775390625,0.5633941767737269
lora_subset_topk_r32_k768,lora_topk,LoRA top-k r32 k768,32,768,,6,131072,0.6112442016601562,0.5916473413817585
lora_subset_topk_r32_k768,lora_topk,LoRA top-k r32 k768,32,768,,7,131072,0.656097412109375,0.6192344767041504
lora_subset_topk_r32_k768,lora_topk,LoRA top-k r32 k768,32,768,,8,131072,0.729644775390625,0.67619095928967
lora_subset_topk_r32_k768,lora_topk,LoRA top-k r32 k768,32,768,,9,131072,0.770263671875,0.7204345855861902
lora_subset_topk_r32_k768,lora_topk,LoRA top-k r32 k768,32,768,,10,131072,0.830657958984375,0.7905815341509879
lora_subset_topk_r32_k768,lora_topk,LoRA top-k r32 k768,32,768,,11,131072,0.8737945556640625,0.839949818328023
lora_subset_topk_r32_k1024,lora_topk,LoRA top-k r32 k1024,32,1024,,0,131072,0.3448638916015625,0.3166313227266073
lora_subset_topk_r32_k1024,lora_topk,LoRA top-k r32 k1024,32,1024,,1,131072,0.5326309204101562,0.5290969896595925
lora_subset_topk_r32_k1024,lora_topk,LoRA top-k r32 k1024,32,1024,,2,131072,0.56292724609375,0.5593154998496175
lora_subset_topk_r32_k1024,lora_topk,LoRA top-k r32 k1024,32,1024,,3,131072,0.5548095703125,0.5605575642548501
lora_subset_topk_r32_k1024,lora_topk,LoRA top-k r32 k1024,32,1024,,4,131072,0.5562286376953125,0.5746856760233641
lora_subset_topk_r32_k1024,lora_topk,LoRA top-k r32 k1024,32,1024,,5,131072,0.5683212280273438,0.5771034336648881
lora_subset_topk_r32_k1024,lora_topk,LoRA top-k r32 k1024,32,1024,,6,131072,0.6177520751953125,0.6043243482708931
lora_subset_topk_r32_k1024,lora_topk,LoRA top-k r32 k1024,32,1024,,7,131072,0.6615142822265625,0.6273597786203027
lora_subset_topk_r32_k1024,lora_topk,LoRA top-k r32 k1024,32,1024,,8,131072,0.7308273315429688,0.6765388580970466
lora_subset_topk_r32_k1024,lora_topk,LoRA top-k r32 k1024,32,1024,,9,131072,0.7724456787109375,0.7218620465137064
lora_subset_topk_r32_k1024,lora_topk,LoRA top-k r32 k1024,32,1024,,10,131072,0.8305206298828125,0.790804305113852
lora_subset_topk_r32_k1024,lora_topk,LoRA top-k r32 k1024,32,1024,,11,131072,0.8793106079101562,0.8453552518039942
lora_subset_head_is_r32_k256_tail256,lora_head_is,LoRA head+IS r32 256+256,32,256,256,0,131072,0.5015640258789062,0.5206382819451392
lora_subset_head_is_r32_k256_tail256,lora_head_is,LoRA head+IS r32 256+256,32,256,256,1,131072,0.5117111206054688,0.5387382521294057
lora_subset_head_is_r32_k256_tail256,lora_head_is,LoRA head+IS r32 256+256,32,256,256,2,131072,0.51611328125,0.5412880012299865
lora_subset_head_is_r32_k256_tail256,lora_head_is,LoRA head+IS r32 256+256,32,256,256,3,131072,0.5126190185546875,0.5404411407653242
lora_subset_head_is_r32_k256_tail256,lora_head_is,LoRA head+IS r32 256+256,32,256,256,4,131072,0.5100021362304688,0.5417831526137888
lora_subset_head_is_r32_k256_tail256,lora_head_is,LoRA head+IS r32 256+256,32,256,256,5,131072,0.5232391357421875,0.5451286400202662
lora_subset_head_is_r32_k256_tail256,lora_head_is,LoRA head+IS r32 256+256,32,256,256,6,131072,0.553741455078125,0.5529991192743182
lora_subset_head_is_r32_k256_tail256,lora_head_is,LoRA head+IS r32 256+256,32,256,256,7,131072,0.586029052734375,0.5660774318967015
lora_subset_head_is_r32_k256_tail256,lora_head_is,LoRA head+IS r32 256+256,32,256,256,8,131072,0.6487579345703125,0.604540258878842
lora_subset_head_is_r32_k256_tail256,lora_head_is,LoRA head+IS r32 256+256,32,256,256,9,131072,0.6810226440429688,0.6407341090962291
lora_subset_head_is_r32_k256_tail256,lora_head_is,LoRA head+IS r32 256+256,32,256,256,10,131072,0.7311859130859375,0.6815689224749804
lora_subset_head_is_r32_k256_tail256,lora_head_is,LoRA head+IS r32 256+256,32,256,256,11,131072,0.77984619140625,0.7304817344993353
lora_subset_head_is_r32_k512_tail512,lora_head_is,LoRA head+IS r32 512+512,32,512,512,0,131072,0.5553131103515625,0.6079277107492089
lora_subset_head_is_r32_k512_tail512,lora_head_is,LoRA head+IS r32 512+512,32,512,512,1,131072,0.5537643432617188,0.5877143945544958
lora_subset_head_is_r32_k512_tail512,lora_head_is,LoRA head+IS r32 512+512,32,512,512,2,131072,0.5483932495117188,0.5775711107999086
lora_subset_head_is_r32_k512_tail512,lora_head_is,LoRA head+IS r32 512+512,32,512,512,3,131072,0.5442886352539062,0.5741836621891707
lora_subset_head_is_r32_k512_tail512,lora_head_is,LoRA head+IS r32 512+512,32,512,512,4,131072,0.5332794189453125,0.5698486424516886
lora_subset_head_is_r32_k512_tail512,lora_head_is,LoRA head+IS r32 512+512,32,512,512,5,131072,0.5456390380859375,0.5718696678522974
lora_subset_head_is_r32_k512_tail512,lora_head_is,LoRA head+IS r32 512+512,32,512,512,6,131072,0.577362060546875,0.5785347074270248
lora_subset_head_is_r32_k512_tail512,lora_head_is,LoRA head+IS r32 512+512,32,512,512,7,131072,0.6125411987304688,0.5943161086179316
lora_subset_head_is_r32_k512_tail512,lora_head_is,LoRA head+IS r32 512+512,32,512,512,8,131072,0.6740798950195312,0.6331871128641069
lora_subset_head_is_r32_k512_tail512,lora_head_is,LoRA head+IS r32 512+512,32,512,512,9,131072,0.7109756469726562,0.6708068926818669
lora_subset_head_is_r32_k512_tail512,lora_head_is,LoRA head+IS r32 512+512,32,512,512,10,131072,0.7631759643554688,0.7167854434810579
lora_subset_head_is_r32_k512_tail512,lora_head_is,LoRA head+IS r32 512+512,32,512,512,11,131072,0.7978363037109375,0.7491218717768788
lora_subset_head_is_r32_k512_tail1024,lora_head_is,LoRA head+IS r32 512+1024,32,512,1024,0,131072,0.44324493408203125,0.5496170085389167
lora_subset_head_is_r32_k512_tail1024,lora_head_is,LoRA head+IS r32 512+1024,32,512,1024,1,131072,0.5203323364257812,0.5553047242574394
lora_subset_head_is_r32_k512_tail1024,lora_head_is,LoRA head+IS r32 512+1024,32,512,1024,2,131072,0.52191162109375,0.5456047123298049
lora_subset_head_is_r32_k512_tail1024,lora_head_is,LoRA head+IS r32 512+1024,32,512,1024,3,131072,0.5115127563476562,0.543999491026625
lora_subset_head_is_r32_k512_tail1024,lora_head_is,LoRA head+IS r32 512+1024,32,512,1024,4,131072,0.5038986206054688,0.5417587328702211
lora_subset_head_is_r32_k512_tail1024,lora_head_is,LoRA head+IS r32 512+1024,32,512,1024,5,131072,0.5151901245117188,0.5443611217197031
lora_subset_head_is_r32_k512_tail1024,lora_head_is,LoRA head+IS r32 512+1024,32,512,1024,6,131072,0.5562362670898438,0.5632072514854372
lora_subset_head_is_r32_k512_tail1024,lora_head_is,LoRA head+IS r32 512+1024,32,512,1024,7,131072,0.602752685546875,0.5905738929286599
lora_subset_head_is_r32_k512_tail1024,lora_head_is,LoRA head+IS r32 512+1024,32,512,1024,8,131072,0.672027587890625,0.6280708380509168
lora_subset_head_is_r32_k512_tail1024,lora_head_is,LoRA head+IS r32 512+1024,32,512,1024,9,131072,0.7101898193359375,0.6667457646690309
lora_subset_head_is_r32_k512_tail1024,lora_head_is,LoRA head+IS r32 512+1024,32,512,1024,10,131072,0.765625,0.7165519837290049
lora_subset_head_is_r32_k512_tail1024,lora_head_is,LoRA head+IS r32 512+1024,32,512,1024,11,131072,0.80572509765625,0.7597984499298036
lora_subset_head_is_r32_k768_tail768,lora_head_is,LoRA head+IS r32 768+768,32,768,768,0,131072,0.45104217529296875,0.5512359687127173
lora_subset_head_is_r32_k768_tail768,lora_head_is,LoRA head+IS r32 768+768,32,768,768,1,131072,0.5275192260742188,0.5622665479313582
lora_subset_head_is_r32_k768_tail768,lora_head_is,LoRA head+IS r32 768+768,32,768,768,2,131072,0.5330276489257812,0.5627769557759166
